gamepk,inning,half,battingteamid,runs,hits,errors,leftonbase,cummulative_score,batting_team_score,batting_team_scores,score_difference
778193,7,0,110,0.0,0,1,0,2.0,2,2.0,1.0
778193,7,1,120,0.0,0,0,1,1.0,1,1.0,-1.0
778193,8,0,110,0.0,0,0,2,2.0,2,2.0,1.0
778193,8,1,120,0.0,0,0,0,1.0,1,1.0,-1.0
778193,9,0,110,0.0,0,0,0,2.0,2,2.0,1.0
778193,9,1,120,0.0,1,0,1,1.0,1,1.0,-1.0
778191,1,0,134,2.0,3,0,1,2.0,0,0.0,0.0
778191,1,1,108,0.0,1,0,1,0.0,0,0.0,-2.0
778191,2,0,134,1.0,1,1,0,3.0,2,2.0,2.0
778191,2,1,108,0.0,0,0,1,0.0,0,0.0,-3.0
778191,3,0,134,0.0,2,0,2,3.0,3,3.0,3.0
778191,3,1,108,0.0,0,0,0,0.0,0,0.0,-3.0
778191,4,0,134,0.0,0,0,0,3.0,3,3.0,3.0
778191,4,1,108,3.0,3,0,1,3.0,0,0.0,-3.0
778191,5,0,134,0.0,0,0,0,3.0,3,3.0,0.0
778191,5,1,108,0.0,1,0,1,3.0,3,3.0,0.0
778191,6,0,134,0.0,0,0,0,3.0,3,3.0,0.0
778191,6,1,108,0.0,0,0,0,3.0,3,3.0,0.0
778191,7,0,134,0.0,1,0,2,3.0,3,3.0,0.0
778191,7,1,108,0.0,0,0,0,3.0,3,3.0,0.0
778191,8,0,134,0.0,1,0,1,3.0,3,3.0,0.0
778191,8,1,108,1.0,1,0,0,4.0,3,3.0,0.0
778191,9,0,134,0.0,1,0,1,3.0,3,3.0,-1.0
778191,9,1,108,,0,0,0,,4,4.0,1.0
778188,1,0,139,0.0,0,0,0,0.0,0,0.0,0.0
778188,1,1,109,1.0,2,0,1,1.0,0,0.0,0.0
778188,2,0,139,0.0,0,0,0,0.0,0,0.0,-1.0
778188,2,1,109,2.0,2,0,1,3.0,1,1.0,1.0
778188,3,0,139,0.0,0,0,0,0.0,0,0.0,-3.0
778188,3,1,109,0.0,0,0,0,3.0,3,3.0,3.0
778188,4,0,139,0.0,1,0,0,0.0,0,0.0,-3.0
778188,4,1,109,0.0,0,0,0,3.0,3,3.0,3.0
778188,5,0,139,1.0,1,0,2,1.0,0,0.0,-3.0
778188,5,1,109,1.0,1,0,0,4.0,3,3.0,2.0
778188,6,0,139,2.0,2,0,2,3.0,1,1.0,-3.0
778188,6,1,109,0.0,0,1,0,4.0,4,4.0,1.0
778188,7,0,139,0.0,0,0,1,3.0,3,3.0,-1.0
778188,7,1,109,0.0,0,1,0,4.0,4,4.0,1.0
778188,8,0,139,0.0,0,0,1,3.0,3,3.0,-1.0
778188,8,1,109,0.0,0,1,1,4.0,4,4.0,1.0
778188,9,0,139,1.0,3,0,2,4.0,3,3.0,-1.0
778188,9,1,109,0.0,1,0,0,4.0,4,4.0,0.0
778188,10,0,139,3.0,2,0,0,7.0,4,4.0,0.0
778188,10,1,109,0.0,0,0,2,4.0,4,4.0,-3.0
778192,1,0,140,0.0,1,0,3,0.0,0,0.0,0.0
778192,1,1,133,0.0,0,1,0,0.0,0,0.0,0.0
778192,2,0,140,0.0,0,0,0,0.0,0,0.0,0.0
778192,2,1,133,0.0,1,0,1,0.0,0,0.0,0.0
778192,3,0,140,0.0,1,0,1,0.0,0,0.0,0.0
778192,3,1,133,2.0,3,0,1,2.0,0,0.0,0.0
778192,4,0,140,3.0,4,0,3,3.0,0,0.0,-2.0
778192,4,1,133,0.0,0,0,0,2.0,2,2.0,-1.0
778192,5,0,140,0.0,0,0,0,3.0,3,3.0,1.0
778192,5,1,133,0.0,1,0,1,2.0,2,2.0,-1.0
778192,6,0,140,0.0,0,0,0,3.0,3,3.0,1.0
778192,6,1,133,0.0,1,0,2,2.0,2,2.0,-1.0
778192,7,0,140,0.0,1,0,1,3.0,3,3.0,1.0
778192,7,1,133,0.0,1,0,1,2.0,2,2.0,-1.0
778192,8,0,140,0.0,0,0,0,3.0,3,3.0,1.0
778192,8,1,133,0.0,1,0,1,2.0,2,2.0,-1.0
778192,9,0,140,0.0,0,1,0,3.0,3,3.0,1.0
778192,9,1,133,2.0,2,0,1,4.0,2,2.0,-1.0
778182,1,0,143,0.0,0,0,2,0.0,0,0.0,0.0
778182,1,1,112,0.0,2,0,3,0.0,0,0.0,0.0
778182,2,0,143,0.0,0,0,0,0.0,0,0.0,0.0
778182,2,1,112,1.0,2,0,1,1.0,0,0.0,0.0
778182,3,0,143,0.0,1,0,1,0.0,0,0.0,-1.0
778182,3,1,112,1.0,2,0,2,2.0,1,1.0,1.0
778182,4,0,143,0.0,2,0,2,0.0,0,0.0,-2.0
778182,4,1,112,1.0,2,0,1,3.0,2,2.0,2.0
778182,5,0,143,0.0,0,0,0,0.0,0,0.0,-3.0
778182,5,1,112,0.0,0,0,2,3.0,3,3.0,3.0
778182,6,0,143,0.0,1,0,1,0.0,0,0.0,-3.0
778182,6,1,112,0.0,1,0,1,3.0,3,3.0,3.0
778182,7,0,143,0.0,1,1,2,0.0,0,0.0,-3.0
778182,7,1,112,1.0,2,0,2,4.0,3,3.0,3.0
778182,8,0,143,0.0,0,0,2,0.0,0,0.0,-4.0
778182,8,1,112,0.0,0,0,0,4.0,4,4.0,4.0
778182,9,0,143,0.0,0,0,0,0.0,0,0.0,-4.0
778182,9,1,112,,0,0,0,,4,4.0,4.0
778183,1,0,121,0.0,0,0,2,0.0,0,0.0,0.0
778183,1,1,120,0.0,1,2,1,0.0,0,0.0,0.0
778183,2,0,121,0.0,0,0,0,0.0,0,0.0,0.0
778183,2,1,120,1.0,3,0,0,1.0,0,0.0,0.0
778183,3,0,121,0.0,1,0,1,0.0,0,0.0,-1.0
778183,3,1,120,1.0,2,0,1,2.0,1,1.0,1.0
778183,4,0,121,0.0,2,0,0,0.0,0,0.0,-2.0
778183,4,1,120,0.0,0,0,0,2.0,2,2.0,2.0
778183,5,0,121,0.0,1,0,1,0.0,0,0.0,-2.0
778183,5,1,120,0.0,0,0,0,2.0,2,2.0,2.0
778183,6,0,121,0.0,0,0,0,0.0,0,0.0,-2.0
778183,6,1,120,0.0,0,0,2,2.0,2,2.0,2.0
778183,7,0,121,0.0,0,0,0,0.0,0,0.0,-2.0
778183,7,1,120,1.0,3,0,2,3.0,2,2.0,2.0
778183,8,0,121,4.0,4,0,1,4.0,0,0.0,-3.0
778183,8,1,120,0.0,1,0,0,3.0,3,3.0,-1.0
778183,9,0,121,0.0,0,0,0,4.0,4,4.0,1.0
778183,9,1,120,2.0,3,0,1,5.0,3,3.0,-1.0
778185,1,0,141,0.0,1,0,0,0.0,0,0.0,0.0
778185,1,1,147,0.0,0,0,0,0.0,0,0.0,0.0
778185,2,0,141,0.0,0,0,0,0.0,0,0.0,0.0
778185,2,1,147,0.0,0,0,0,0.0,0,0.0,0.0
778185,3,0,141,0.0,1,0,1,0.0,0,0.0,0.0
778185,3,1,147,0.0,2,0,2,0.0,0,0.0,0.0
778185,4,0,141,0.0,0,0,2,0.0,0,0.0,0.0
778185,4,1,147,0.0,1,0,2,0.0,0,0.0,0.0
778185,5,0,141,0.0,1,0,1,0.0,0,0.0,0.0
778185,5,1,147,0.0,2,0,2,0.0,0,0.0,0.0
778185,6,0,141,1.0,1,0,0,1.0,0,0.0,0.0
778185,6,1,147,0.0,1,0,0,0.0,0,0.0,-1.0
778185,7,0,141,0.0,1,0,0,1.0,1,1.0,1.0
778185,7,1,147,1.0,2,0,2,1.0,0,0.0,-1.0
778185,8,0,141,0.0,1,0,1,1.0,1,1.0,0.0
778185,8,1,147,1.0,1,0,2,2.0,1,1.0,0.0
778185,9,0,141,3.0,3,0,1,4.0,1,1.0,-1.0
778185,9,1,147,0.0,1,0,1,2.0,2,2.0,-2.0
778187,1,0,117,0.0,0,0,0,0.0,0,0.0,0.0
778187,1,1,118,0.0,1,0,1,0.0,0,0.0,0.0
778187,2,0,117,0.0,0,0,0,0.0,0,0.0,0.0
778187,2,1,118,0.0,2,0,2,0.0,0,0.0,0.0
778187,3,0,117,0.0,0,0,0,0.0,0,0.0,0.0
778187,3,1,118,0.0,1,0,0,0.0,0,0.0,0.0
778187,4,0,117,0.0,1,0,1,0.0,0,0.0,0.0
778187,4,1,118,0.0,0,0,0,0.0,0,0.0,0.0
778187,5,0,117,0.0,0,0,0,0.0,0,0.0,0.0
778187,5,1,118,1.0,2,0,1,1.0,0,0.0,0.0
778187,6,0,117,0.0,0,0,1,0.0,0,0.0,-1.0
778187,6,1,118,1.0,2,0,1,2.0,1,1.0,1.0
778187,7,0,117,0.0,1,0,1,0.0,0,0.0,-2.0
778187,7,1,118,0.0,0,0,0,2.0,2,2.0,2.0
778187,8,0,117,0.0,1,0,0,0.0,0,0.0,-2.0
778187,8,1,118,0.0,1,0,0,2.0,2,2.0,2.0
778187,9,0,117,0.0,0,0,0,0.0,0,0.0,-2.0
778187,9,1,118,,0,0,0,,2,2.0,2.0
778186,1,0,108,0.0,1,0,1,0.0,0,0.0,0.0
778186,1,1,142,1.0,0,1,2,1.0,0,0.0,0.0
778186,2,0,108,1.0,2,0,2,1.0,0,0.0,-1.0
778186,2,1,142,0.0,0,0,0,1.0,1,1.0,0.0
778186,3,0,108,0.0,0,0,0,1.0,1,1.0,0.0
778186,3,1,142,2.0,2,0,1,3.0,1,1.0,0.0
778186,4,0,108,0.0,0,0,1,1.0,1,1.0,-2.0
778186,4,1,142,6.0,4,0,0,9.0,3,3.0,2.0
778186,5,0,108,1.0,2,0,1,2.0,1,1.0,-8.0
778186,5,1,142,0.0,0,0,0,9.0,9,9.0,7.0
778186,6,0,108,1.0,3,0,2,3.0,2,2.0,-7.0
778186,6,1,142,2.0,2,0,1,11.0,9,9.0,6.0
778186,7,0,108,1.0,1,0,0,4.0,3,3.0,-8.0
778186,7,1,142,0.0,0,0,0,11.0,11,11.0,7.0
778186,8,0,108,0.0,1,0,1,4.0,4,4.0,-7.0
778186,8,1,142,0.0,0,0,1,11.0,11,11.0,7.0
778186,9,0,108,0.0,0,0,0,4.0,4,4.0,-7.0
778186,9,1,142,,0,0,0,,11,11.0,7.0
778184,1,0,158,0.0,1,0,1,0.0,0,0.0,0.0
778184,1,1,138,0.0,1,0,1,0.0,0,0.0,0.0
778184,2,0,158,0.0,1,0,1,0.0,0,0.0,0.0
778184,2,1,138,0.0,0,0,0,0.0,0,0.0,0.0
778184,3,0,158,0.0,0,0,0,0.0,0,0.0,0.0
778184,3,1,138,0.0,1,0,1,0.0,0,0.0,0.0
778184,4,0,158,0.0,0,0,0,0.0,0,0.0,0.0
778184,4,1,138,1.0,1,0,1,1.0,0,0.0,0.0
778184,5,0,158,0.0,0,1,0,0.0,0,0.0,-1.0
778184,5,1,138,2.0,4,0,1,3.0,1,1.0,1.0
778184,6,0,158,1.0,2,0,1,1.0,0,0.0,-3.0
778184,6,1,138,0.0,1,0,1,3.0,3,3.0,2.0
778184,7,0,158,1.0,2,0,2,2.0,1,1.0,-2.0
778184,7,1,138,0.0,1,1,0,3.0,3,3.0,1.0
778184,8,0,158,0.0,2,0,2,2.0,2,2.0,-1.0
778184,8,1,138,0.0,0,0,0,3.0,3,3.0,1.0
778184,9,0,158,0.0,1,0,0,2.0,2,2.0,-1.0
778184,9,1,138,,0,0,0,,3,3.0,1.0
778181,1,0,113,1.0,2,0,2,1.0,0,0.0,0.0
778181,1,1,115,0.0,0,0,0,0.0,0,0.0,-1.0
778181,2,0,113,0.0,1,0,1,1.0,1,1.0,1.0
778181,2,1,115,1.0,2,0,2,1.0,0,0.0,-1.0
778181,3,0,113,3.0,3,0,0,4.0,1,1.0,0.0
778181,3,1,115,3.0,3,0,2,4.0,1,1.0,-3.0
778181,4,0,113,0.0,1,0,2,4.0,4,4.0,0.0
778181,4,1,115,0.0,0,1,1,4.0,4,4.0,0.0
778181,5,0,113,2.0,4,0,2,6.0,4,4.0,0.0
778181,5,1,115,2.0,3,0,1,6.0,4,4.0,-2.0
778181,6,0,113,0.0,0,0,0,6.0,6,6.0,0.0
778181,6,1,115,0.0,0,0,2,6.0,6,6.0,0.0
778181,7,0,113,2.0,1,0,3,8.0,6,6.0,0.0
778181,7,1,115,0.0,0,1,0,6.0,6,6.0,-2.0
778181,8,0,113,0.0,1,0,0,8.0,8,8.0,2.0
778181,8,1,115,1.0,2,0,1,7.0,6,6.0,-2.0
778181,9,0,113,0.0,0,0,0,8.0,8,8.0,1.0
778181,9,1,115,0.0,0,0,0,7.0,7,7.0,-1.0
778172,1,0,139,0.0,0,0,0,0.0,0,0.0,0.0
778172,1,1,135,0.0,0,0,0,0.0,0,0.0,0.0
778172,2,0,139,0.0,1,0,2,0.0,0,0.0,0.0
778172,2,1,135,0.0,0,0,0,0.0,0,0.0,0.0
778172,3,0,139,1.0,2,0,2,1.0,0,0.0,0.0
778172,3,1,135,0.0,2,1,2,0.0,0,0.0,-1.0
778172,4,0,139,0.0,1,0,1,1.0,1,1.0,1.0
778172,4,1,135,0.0,1,0,1,0.0,0,0.0,-1.0
778172,5,0,139,0.0,0,0,0,1.0,1,1.0,1.0
778172,5,1,135,0.0,1,0,0,0.0,0,0.0,-1.0
778172,6,0,139,0.0,0,0,0,1.0,1,1.0,1.0
778172,6,1,135,0.0,0,0,0,0.0,0,0.0,-1.0
778172,7,0,139,0.0,0,0,0,1.0,1,1.0,1.0
778172,7,1,135,0.0,0,0,1,0.0,0,0.0,-1.0
778172,8,0,139,0.0,1,0,1,1.0,1,1.0,1.0
778172,8,1,135,0.0,1,0,1,0.0,0,0.0,-1.0
778172,9,0,139,0.0,1,0,1,1.0,1,1.0,1.0
778172,9,1,135,0.0,0,0,0,0.0,0,0.0,-1.0
778177,1,0,144,0.0,0,0,2,0.0,0,0.0,0.0
778177,1,1,109,0.0,2,0,3,0.0,0,0.0,0.0
778177,2,0,144,3.0,4,0,1,3.0,0,0.0,0.0
778177,2,1,109,0.0,0,0,0,0.0,0,0.0,-3.0
778177,3,0,144,0.0,0,0,0,3.0,3,3.0,3.0
778177,3,1,109,0.0,1,0,1,0.0,0,0.0,-3.0
778177,4,0,144,0.0,0,0,0,3.0,3,3.0,3.0
778177,4,1,109,1.0,2,0,2,1.0,0,0.0,-3.0
778177,5,0,144,0.0,0,0,0,3.0,3,3.0,2.0
778177,5,1,109,0.0,0,0,0,1.0,1,1.0,-2.0
778177,6,0,144,2.0,3,0,2,5.0,3,3.0,2.0
778177,6,1,109,0.0,0,1,1,1.0,1,1.0,-4.0
778177,7,0,144,0.0,0,0,0,5.0,5,5.0,4.0
778177,7,1,109,0.0,0,0,1,1.0,1,1.0,-4.0
778177,8,0,144,3.0,4,0,2,8.0,5,5.0,4.0
778177,8,1,109,1.0,2,0,2,2.0,1,1.0,-7.0
778177,9,0,144,0.0,0,0,1,8.0,8,8.0,6.0
778177,9,1,109,0.0,0,0,0,2.0,2,2.0,-6.0
778175,1,0,146,0.0,0,0,0,0.0,0,0.0,0.0
778175,1,1,136,0.0,0,0,0,0.0,0,0.0,0.0
778175,2,0,146,0.0,0,0,0,0.0,0,0.0,0.0
778175,2,1,136,1.0,1,0,0,1.0,0,0.0,0.0
778175,3,0,146,0.0,0,0,0,0.0,0,0.0,-1.0
778175,3,1,136,0.0,0,0,0,1.0,1,1.0,1.0
778175,4,0,146,0.0,1,0,0,0.0,0,0.0,-1.0
778175,4,1,136,0.0,0,0,0,1.0,1,1.0,1.0
778175,5,0,146,6.0,5,0,0,6.0,0,0.0,-1.0
778175,5,1,136,0.0,0,1,0,1.0,1,1.0,-5.0
778175,6,0,146,0.0,1,0,1,6.0,6,6.0,5.0
778175,6,1,136,3.0,4,0,0,4.0,1,1.0,-5.0
778175,7,0,146,0.0,0,0,0,6.0,6,6.0,2.0
778175,7,1,136,0.0,1,0,1,4.0,4,4.0,-2.0
778175,8,0,146,2.0,3,0,1,8.0,6,6.0,2.0
778175,8,1,136,0.0,1,0,2,4.0,4,4.0,-4.0
778175,9,0,146,0.0,0,0,0,8.0,8,8.0,4.0
778175,9,1,136,0.0,0,0,1,4.0,4,4.0,-4.0
778178,1,0,145,0.0,0,0,0,0.0,0,0.0,0.0
778178,1,1,133,0.0,1,0,1,0.0,0,0.0,0.0
778178,2,0,145,0.0,0,0,0,0.0,0,0.0,0.0
778178,2,1,133,0.0,1,0,1,0.0,0,0.0,0.0
778178,3,0,145,0.0,1,0,1,0.0,0,0.0,0.0
778178,3,1,133,0.0,0,0,0,0.0,0,0.0,0.0
778178,4,0,145,0.0,0,0,0,0.0,0,0.0,0.0
778178,4,1,133,0.0,0,0,0,0.0,0,0.0,0.0
778178,5,0,145,1.0,2,0,2,1.0,0,0.0,0.0
778178,5,1,133,1.0,2,0,1,1.0,0,0.0,-1.0
778178,6,0,145,2.0,3,1,1,3.0,1,1.0,0.0
778178,6,1,133,2.0,2,0,1,3.0,1,1.0,-2.0
778178,7,0,145,0.0,1,0,1,3.0,3,3.0,0.0
778178,7,1,133,2.0,2,0,1,5.0,3,3.0,0.0
778178,8,0,145,0.0,0,0,1,3.0,3,3.0,-2.0
778178,8,1,133,1.0,3,0,2,6.0,5,5.0,2.0
778178,9,0,145,2.0,2,0,0,5.0,3,3.0,-3.0
778178,9,1,133,,0,0,0,,6,6.0,1.0
778176,1,0,134,1.0,1,0,2,1.0,0,0.0,0.0
778176,1,1,119,0.0,0,0,0,0.0,0,0.0,-1.0
778176,2,0,134,0.0,1,0,2,1.0,1,1.0,1.0
778176,2,1,119,0.0,1,0,1,0.0,0,0.0,-1.0
778176,3,0,134,0.0,0,0,0,1.0,1,1.0,1.0
778176,3,1,119,0.0,1,0,1,0.0,0,0.0,-1.0
778176,4,0,134,0.0,0,1,0,1.0,1,1.0,1.0
778176,4,1,119,0.0,1,0,1,0.0,0,0.0,-1.0
778176,5,0,134,2.0,3,0,2,3.0,1,1.0,1.0
778176,5,1,119,0.0,1,1,1,0.0,0,0.0,-3.0
778176,6,0,134,0.0,1,0,0,3.0,3,3.0,3.0
778176,6,1,119,0.0,1,0,1,0.0,0,0.0,-3.0
778176,7,0,134,0.0,0,0,0,3.0,3,3.0,3.0
778176,7,1,119,0.0,0,0,0,0.0,0,0.0,-3.0
778176,8,0,134,0.0,0,0,1,3.0,3,3.0,3.0
778176,8,1,119,0.0,1,0,1,0.0,0,0.0,-3.0
778176,9,0,134,0.0,0,0,0,3.0,3,3.0,3.0
778176,9,1,119,0.0,0,0,1,0.0,0,0.0,-3.0
778171,1,0,140,0.0,0,0,1,0.0,0,0.0,0.0
778171,1,1,137,0.0,1,0,1,0.0,0,0.0,0.0
778171,2,0,140,0.0,0,0,0,0.0,0,0.0,0.0
778171,2,1,137,0.0,0,0,1,0.0,0,0.0,0.0
778171,3,0,140,1.0,2,0,1,1.0,0,0.0,0.0
778171,3,1,137,0.0,1,0,1,0.0,0,0.0,-1.0
778171,4,0,140,0.0,0,0,0,1.0,1,1.0,1.0
778171,4,1,137,0.0,0,0,0,0.0,0,0.0,-1.0
778171,5,0,140,0.0,0,0,0,1.0,1,1.0,1.0
778171,5,1,137,0.0,1,0,1,0.0,0,0.0,-1.0
778171,6,0,140,1.0,2,0,1,2.0,1,1.0,1.0
778171,6,1,137,0.0,0,1,0,0.0,0,0.0,-2.0
778171,7,0,140,0.0,1,0,0,2.0,2,2.0,2.0
778171,7,1,137,0.0,1,0,1,0.0,0,0.0,-2.0
778171,8,0,140,0.0,1,0,1,2.0,2,2.0,2.0
778171,8,1,137,0.0,0,0,0,0.0,0,0.0,-2.0
778171,9,0,140,0.0,0,0,0,2.0,2,2.0,2.0
778171,9,1,137,0.0,0,0,0,0.0,0,0.0,-2.0
778180,1,0,110,0.0,0,0,0,0.0,0,0.0,0.0
778180,1,1,116,0.0,0,0,1,0.0,0,0.0,0.0
778180,2,0,110,0.0,0,0,0,0.0,0,0.0,0.0
778180,2,1,116,0.0,0,0,0,0.0,0,0.0,0.0
778180,3,0,110,1.0,3,0,1,1.0,0,0.0,0.0
778180,3,1,116,3.0,2,0,2,3.0,0,0.0,-1.0
778180,4,0,110,0.0,1,0,2,1.0,1,1.0,-2.0
778180,4,1,116,0.0,0,0,0,3.0,3,3.0,2.0
778180,5,0,110,0.0,0,0,1,1.0,1,1.0,-2.0
778180,5,1,116,0.0,0,0,1,3.0,3,3.0,2.0
778180,6,0,110,1.0,1,0,1,2.0,1,1.0,-2.0
778180,6,1,116,0.0,1,0,1,3.0,3,3.0,1.0
778180,7,0,110,0.0,1,0,2,2.0,2,2.0,-1.0
778180,7,1,116,3.0,3,0,2,6.0,3,3.0,1.0
778180,8,0,110,0.0,0,0,0,2.0,2,2.0,-4.0
778180,8,1,116,0.0,0,0,0,6.0,6,6.0,4.0
778180,9,0,110,0.0,0,0,1,2.0,2,2.0,-4.0
778180,9,1,116,,0,0,0,,6,6.0,4.0
778179,1,0,111,3.0,3,0,1,3.0,0,0.0,0.0
778179,1,1,114,4.0,5,0,1,4.0,0,0.0,-3.0
778179,2,0,111,0.0,0,0,0,3.0,3,3.0,-1.0
778179,2,1,114,0.0,0,0,0,4.0,4,4.0,1.0
778179,3,0,111,1.0,2,0,1,4.0,3,3.0,-1.0
778179,3,1,114,0.0,0,0,1,4.0,4,4.0,0.0
778179,4,0,111,0.0,1,0,2,4.0,4,4.0,0.0
778179,4,1,114,0.0,2,0,2,4.0,4,4.0,0.0
778179,5,0,111,0.0,0,0,1,4.0,4,4.0,0.0
778179,5,1,114,0.0,1,0,1,4.0,4,4.0,0.0
778179,6,0,111,0.0,0,0,1,4.0,4,4.0,0.0
778179,6,1,114,1.0,2,0,2,5.0,4,4.0,0.0
778179,7,0,111,0.0,0,0,1,4.0,4,4.0,-1.0
778179,7,1,114,0.0,0,0,0,5.0,5,5.0,1.0
778179,8,0,111,0.0,0,0,0,4.0,4,4.0,-1.0
778179,8,1,114,0.0,0,0,0,5.0,5,5.0,1.0
778179,9,0,111,0.0,1,0,2,4.0,4,4.0,-1.0
778179,9,1,114,,0,0,0,,5,5.0,1.0
778169,1,0,111,1.0,1,0,2,1.0,0,0.0,0.0
778169,1,1,114,0.0,0,0,0,0.0,0,0.0,-1.0
778169,2,0,111,3.0,3,0,3,4.0,1,1.0,1.0
778169,2,1,114,0.0,0,0,1,0.0,0,0.0,-4.0
778169,3,0,111,2.0,1,0,0,6.0,4,4.0,4.0
778169,3,1,114,0.0,2,0,2,0.0,0,0.0,-6.0
778169,4,0,111,0.0,1,0,1,6.0,6,6.0,6.0
778169,4,1,114,3.0,3,0,0,3.0,0,0.0,-6.0
778169,5,0,111,0.0,1,0,0,6.0,6,6.0,3.0
778169,5,1,114,0.0,1,0,0,3.0,3,3.0,-3.0
778169,6,0,111,1.0,3,1,2,7.0,6,6.0,3.0
778169,6,1,114,0.0,1,0,1,3.0,3,3.0,-4.0
778169,7,0,111,0.0,0,0,0,7.0,7,7.0,4.0
778169,7,1,114,0.0,0,0,0,3.0,3,3.0,-4.0
778169,8,0,111,0.0,0,0,0,7.0,7,7.0,4.0
778169,8,1,114,0.0,0,0,1,3.0,3,3.0,-4.0
778169,9,0,111,0.0,1,0,1,7.0,7,7.0,4.0
778169,9,1,114,0.0,0,0,0,3.0,3,3.0,-4.0
778168,1,0,110,0.0,1,0,0,0.0,0,0.0,0.0
778168,1,1,116,0.0,1,1,2,0.0,0,0.0,0.0
778168,2,0,110,0.0,2,0,2,0.0,0,0.0,0.0
778168,2,1,116,2.0,1,0,3,2.0,0,0.0,0.0
778168,3,0,110,0.0,0,0,0,0.0,0,0.0,-2.0
778168,3,1,116,0.0,0,0,0,2.0,2,2.0,2.0
778168,4,0,110,1.0,3,0,2,1.0,0,0.0,-2.0
778168,4,1,116,0.0,1,0,1,2.0,2,2.0,1.0
778168,5,0,110,0.0,0,0,0,1.0,1,1.0,-1.0
778168,5,1,116,1.0,3,0,3,3.0,2,2.0,1.0
778168,6,0,110,0.0,2,0,2,1.0,1,1.0,-2.0
778168,6,1,116,0.0,0,0,0,3.0,3,3.0,2.0
778168,7,0,110,1.0,2,0,2,2.0,1,1.0,-2.0
778168,7,1,116,1.0,1,0,0,4.0,3,3.0,1.0
778168,8,0,110,1.0,1,0,1,3.0,2,2.0,-2.0
778168,8,1,116,0.0,1,0,1,4.0,4,4.0,1.0
778168,9,0,110,0.0,0,0,0,3.0,3,3.0,-1.0
778168,9,1,116,,0,0,0,,4,4.0,1.0
778166,1,0,108,0.0,1,0,1,0.0,0,0.0,0.0
778166,1,1,142,3.0,6,0,3,3.0,0,0.0,0.0
778166,2,0,108,0.0,1,0,1,0.0,0,0.0,-3.0
778166,2,1,142,1.0,2,0,3,4.0,3,3.0,3.0
778166,3,0,108,1.0,1,1,0,1.0,0,0.0,-4.0
778166,3,1,142,0.0,1,0,3,4.0,4,4.0,3.0
778166,4,0,108,0.0,0,0,0,1.0,1,1.0,-3.0
778166,4,1,142,0.0,2,0,2,4.0,4,4.0,3.0
778166,5,0,108,0.0,0,0,0,1.0,1,1.0,-3.0
778166,5,1,142,0.0,0,0,0,4.0,4,4.0,3.0
778166,6,0,108,0.0,1,0,1,1.0,1,1.0,-3.0
778166,6,1,142,1.0,2,0,1,5.0,4,4.0,3.0
778166,7,0,108,0.0,1,0,1,1.0,1,1.0,-4.0
778166,7,1,142,0.0,0,0,1,5.0,5,5.0,4.0
778166,8,0,108,0.0,0,0,0,1.0,1,1.0,-4.0
778166,8,1,142,0.0,0,0,0,5.0,5,5.0,4.0
778166,9,0,108,0.0,0,0,0,1.0,1,1.0,-4.0
778166,9,1,142,,0,0,0,,5,5.0,4.0
778164,1,0,158,0.0,1,0,1,0.0,0,0.0,0.0
778164,1,1,138,0.0,0,0,1,0.0,0,0.0,0.0
778164,2,0,158,0.0,0,0,0,0.0,0,0.0,0.0
778164,2,1,138,1.0,1,0,0,1.0,0,0.0,0.0
778164,3,0,158,0.0,0,0,0,0.0,0,0.0,-1.0
778164,3,1,138,2.0,3,0,3,3.0,1,1.0,1.0
778164,4,0,158,0.0,1,1,2,0.0,0,0.0,-3.0
778164,4,1,138,2.0,3,0,1,5.0,3,3.0,3.0
778164,5,0,158,2.0,3,0,1,2.0,0,0.0,-5.0
778164,5,1,138,0.0,1,0,1,5.0,5,5.0,3.0
778164,6,0,158,1.0,2,0,2,3.0,2,2.0,-3.0
778164,6,1,138,0.0,2,0,3,5.0,5,5.0,2.0
778164,7,0,158,0.0,1,0,1,3.0,3,3.0,-2.0
778164,7,1,138,0.0,0,0,0,5.0,5,5.0,2.0
778164,8,0,158,0.0,0,0,1,3.0,3,3.0,-2.0
778164,8,1,138,0.0,0,0,0,5.0,5,5.0,2.0
778164,9,0,158,2.0,2,0,0,5.0,3,3.0,-2.0
778164,9,1,138,1.0,1,0,0,6.0,5,5.0,0.0
778161,1,0,113,0.0,1,0,1,0.0,0,0.0,0.0
778161,1,1,115,0.0,0,0,0,0.0,0,0.0,0.0
778161,2,0,113,2.0,2,0,0,2.0,0,0.0,0.0
778161,2,1,115,2.0,2,0,0,2.0,0,0.0,-2.0
778161,3,0,113,0.0,0,0,0,2.0,2,2.0,0.0
778161,3,1,115,0.0,1,0,1,2.0,2,2.0,0.0
778161,4,0,113,1.0,2,0,1,3.0,2,2.0,0.0
778161,4,1,115,0.0,2,0,2,2.0,2,2.0,-1.0
778161,5,0,113,0.0,1,0,1,3.0,3,3.0,1.0
778161,5,1,115,1.0,1,0,0,3.0,2,2.0,-1.0
778161,6,0,113,1.0,2,0,1,4.0,3,3.0,0.0
778161,6,1,115,0.0,1,0,1,3.0,3,3.0,-1.0
778161,7,0,113,0.0,2,0,3,4.0,4,4.0,1.0
778161,7,1,115,0.0,0,0,0,3.0,3,3.0,-1.0
778161,8,0,113,0.0,0,1,0,4.0,4,4.0,1.0
